logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000024542	2.3349809004928	2.94076871728523	4.52048081202304	0.00123920600758711	0.00912209101227252	-0.601564807305893
ENSMUSG00000028539	-1.32429630240743	1.28329139138861	-4.50559953667244	0.00126713067933719	0.00923236303140227	-0.613859587264589
ENSMUSG00000032400	-1.18259402169275	2.3094709583692	-4.51997378399441	0.00124014659371234	0.00912378336394215	-0.615034496352552
ENSMUSG00000047419	2.9727151848753	2.34341373327532	4.52554275317363	0.00122985712046082	0.00910635163408102	-0.621231600176227
ENSMUSG00000024726	-1.06461878853498	4.06799306788681	-4.65512129050204	0.00101439736660282	0.00806974361184745	-0.63009790478683
ENSMUSG00000050428	1.02855983954355	2.18998052319909	4.50648615763695	0.00126544832520932	0.00923039131396959	-0.637659632697519
ENSMUSG00000091625	-1.16968781783101	2.7357365650098	-4.52054904201289	0.00123907949229334	0.00912209101227252	-0.646869838703299
ENSMUSG00000030515	1.63261480998229	3.10607603158668	4.53573301026582	0.00121126359344425	0.0090303147576291	-0.651743228209652
ENSMUSG00000025857	1.111874783469	4.27037892837482	4.65503121420073	0.00101453234067003	0.00806974361184745	-0.653677954740903
ENSMUSG00000021275	1.24948629712964	2.35208877650852	4.5061633122617	0.00126606064576693	0.00923039131396959	-0.657943672852541
ENSMUSG00000055301	1.7621371976946	1.17732374947401	4.47183238654325	0.00133300721738892	0.00953396577318621	-0.660299921110703
ENSMUSG00000031380	-1.89212685061955	0.115285324381316	-4.5236346033119	0.00123337243574099	0.00911573709271322	-0.668686767422422
ENSMUSG00000005043	1.23879531725142	3.44903070684079	4.57127728536259	0.00114871478453529	0.00872253028112994	-0.672811446088198
ENSMUSG00000029765	1.19116951059364	2.23901587635994	4.47997553086584	0.00131679428240021	0.00945337508350673	-0.686879252904932
ENSMUSG00000034435	-1.18637293106194	3.75058356063322	-4.49960625654928	0.00127856544127188	0.00929457708666386	-0.700126420627141
ENSMUSG00000044022	-1.35816855879951	1.61751977807407	-4.44440815923337	0.00138918765416928	0.00978835955226412	-0.702808963330065
ENSMUSG00000041660	-1.78138313936583	0.635264476172475	-4.44650390074921	0.00138480682945638	0.00977358442911546	-0.708945478488769
ENSMUSG00000011267	-1.66278005385782	0.996565886598831	-4.43216021941935	0.00141508634469646	0.00990714682057929	-0.716000532820989
ENSMUSG00000027068	-2.71279757416693	0.191747011285416	-4.45528725972101	0.00136660563634124	0.00970917717728213	-0.724191401007228
ENSMUSG00000039929	1.44380021537311	3.72098793364744	4.56419567266272	0.00116089670443472	0.0087616648392316	-0.729179770489971
ENSMUSG00000059974	1.11066166398795	2.34190750091137	4.46497398772947	0.00134682687446014	0.00960053493299236	-0.733315473082206
ENSMUSG00000057691	-1.74864441546952	3.03385018328129	-4.48357348091989	0.00130969769236475	0.00941955124626256	-0.73336110250986
ENSMUSG00000022469	1.28702314135907	3.53002608441939	4.6280698360536	0.00105580578928832	0.00825483235254778	-0.733835317033923
ENSMUSG00000046410	1.60562090306974	1.33449413368265	4.42203154321221	0.00143689126571781	0.00999827104026303	-0.739681640407884
ENSMUSG00000000028	-1.32240322724652	2.82295115399398	-4.43955442116032	0.00139939029234027	0.00982788433975073	-0.741508022074855
ENSMUSG00000062184	-1.05718971107005	5.68385958383747	-4.65558436894041	0.00101370377275803	0.00806974361184745	-0.762151710857002
ENSMUSG00000003123	1.1322757300512	3.01832761154342	4.48925639064329	0.00129857144777373	0.00938685824691392	-0.768409829233353
ENSMUSG00000018923	-1.01604487369138	2.45528529783953	-4.4250823041679	0.00143028629777691	0.00996311204061855	-0.772029884394836
ENSMUSG00000070564	-1.29636699302293	4.37608667830216	-4.53116515151348	0.00121956102107284	0.00906060439151222	-0.823846030830093
ENSMUSG00000075592	1.05231243130738	3.8909626471433	4.55996651950398	0.00116823730406836	0.00881188631588108	-0.82952430696052
ENSMUSG00000035547	1.06933390521178	5.02314281775554	4.55239504740385	0.00118150290974583	0.00888064072325351	-0.931005191663155
ENSMUSG00000026944	1.34568655152312	5.4642824834281	4.68054349505457	0.000977058159131832	0.00786917982869163	-0.936653238836691
ENSMUSG00000059005	-1.04953289885014	5.81928004528757	-4.57511295909194	0.0011421734754952	0.00868674352986217	-0.999037045975093
ENSMUSG00000020747	1.18458486588094	4.88730896605779	4.48493298376529	0.0013070268068518	0.00941088622903164	-1.02128504598326
ENSMUSG00000006457	-1.01074592202347	6.58980213798181	-4.46100756926026	0.00135488863640458	0.00963126263242636	-1.15936309625484
ENSMUSG00000058569	-1.11093769188431	6.52401377521698	-4.45126995477022	0.00137489869029895	0.00972598311102065	-1.26582346263328
